GymnastID,Event,pred_score,pred_prob,Player Name,Team,Price
31292,VT,9.814874946626494,0.6907092803501199,Ella Cesario,California,2000.0
31293,FX,9.803668232586386,0.4052603306167922,Jordan Kane,California,5000.0
31294,BB,9.81071734007336,0.6907092803501199,Mya Lauzon,California,6250.0
31294,FX,9.885689599330535,0.6907092803501199,Mya Lauzon,California,6250.0
31294,UB,9.793582453471917,0.6907092803501199,Mya Lauzon,California,6250.0
31294,VT,9.827363000105528,0.6907092803501199,Mya Lauzon,California,5000.0
31295,BB,9.79650861593505,0.4783045659692585,Abbey Scanlon,California,1000.0
31296,BB,9.823211599187577,0.6907092803501199,Madelyn Williams,California,5000.0
31296,FX,9.844622981055995,0.6240277429909147,Madelyn Williams,California,5000.0
31296,UB,9.825459975307137,0.6907092803501199,Madelyn Williams,California,5000.0
31296,VT,9.782850471200113,0.6907092803501199,Madelyn Williams,California,3000.0
31317,UB,9.762098834160977,0.6907092803501199,Mia Hebinck,Denver,3000.0
31318,BB,9.799387672022647,0.7502966790414628,Momoko Iwai,Denver,4000.0
31318,FX,9.756971092919837,0.4783045659692585,Momoko Iwai,Denver,5000.0
31327,UB,9.771960868654114,0.7502966790414628,Riley McCusker,Florida,3000.0
31328,BB,9.84496532759501,0.7502966790414628,Leanne Wong,Florida,4000.0
31328,FX,9.855083731769412,0.7502966790414628,Leanne Wong,Florida,6250.0
31328,UB,9.82734921376717,0.7502966790414628,Leanne Wong,Florida,6250.0
31328,VT,9.846499548444081,0.7502966790414628,Leanne Wong,Florida,6250.0
31333,VT,9.810067813054134,0.6907092803501199,Sarah Zois,Auburn,2000.0
31343,UB,9.806160485271137,0.7502966790414628,Makayla Green,Illinois,4000.0
31350,BB,9.756959230822062,0.7502966790414628,Jaye Mack,Illinois State,2000.0
31350,FX,9.800568571946698,0.7502966790414628,Jaye Mack,Illinois State,3000.0
31350,VT,9.78694486991786,0.7502966790414628,Jaye Mack,Illinois State,3000.0
31358,FX,9.796897314247397,0.6240277429909147,Jillian Procasky,Kentucky,5000.0
31358,UB,9.793693581311121,0.6907092803501199,Jillian Procasky,Kentucky,5000.0
31361,VT,9.854304578271996,0.7502966790414628,Makenzie Wilson,Kentucky,5000.0
31362,BB,9.773141592463023,0.6240277429909147,Alyssa Guns,Kent State,1000.0
31362,FX,9.799611367561901,0.5522885252648729,Alyssa Guns,Kent State,3000.0
31367,BB,9.816991549821992,0.8016999414883068,Aleah Finnegan,LSU,6250.0
31367,FX,9.872768547454497,0.7502966790414628,Aleah Finnegan,LSU,3000.0
31367,UB,9.77355184825553,0.7502966790414628,Aleah Finnegan,LSU,4000.0
31367,VT,9.850686885918758,0.8016999414883068,Aleah Finnegan,LSU,6250.0
31368,VT,9.813788740692129,0.5522885252648729,KJ Johnson,LSU,5000.0
31371,UB,9.734891483914316,0.4052603306167922,Tasha Brozowski,Maryland,3000.0
31375,FX,9.80971915359297,0.7502966790414628,Rhea Leblanc,Maryland,3000.0
31375,UB,9.752949202791845,0.7502966790414628,Rhea Leblanc,Maryland,2000.0
31375,VT,9.78094807641585,0.7502966790414628,Rhea Leblanc,Maryland,2000.0
31378,BB,9.764059868023578,0.7502966790414628,Jacey Vore,Michigan,3000.0
31378,UB,9.758365166539843,0.8016999414883068,Jacey Vore,Michigan,4000.0
31382,BB,9.806809101666161,0.6240277429909147,Skyla Schulte,Michigan State,5000.0
31382,FX,9.85257434945332,0.6907092803501199,Skyla Schulte,Michigan State,6250.0
31383,BB,9.763795707714191,0.8016999414883068,Gabrielle Stephen,Michigan State,5000.0
31383,FX,9.834278154187487,0.8016999414883068,Gabrielle Stephen,Michigan State,5000.0
31383,UB,9.804001262069004,0.8016999414883068,Gabrielle Stephen,Michigan State,3000.0
31383,VT,9.818388544839962,0.8016999414883068,Gabrielle Stephen,Michigan State,4000.0
