Date,Opponent,VT,UB,BB,FX,AA,HomeAway,Team,GymnastID,Name
"Sun, Jan-11-2026","Rhode Island College, Southern Conn., Springfield College",,,,9.8500,,H,Brown,32351,Lindsey Yang
"Sun, Jan-18-2026",Yale,9.5250,,9.9250,9.8750,,A,Brown,32351,Lindsey Yang
"Fri, Jan-09-2026",Oregon State,,9.7750,,,,H,BYU,32397,Alilah Alvarado
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",,9.6500,9.7500,,,A,BYU,32397,Alilah Alvarado
"Fri, Jan-16-2026",Boise State,,9.7250,9.8250,,,H,BYU,32397,Alilah Alvarado
"Fri, Jan-09-2026",Oregon State,,,9.8750,9.7000,,H,BYU,32399,Brynlee Andersen-Broekman
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",,,9.8500,9.8500,,A,BYU,32399,Brynlee Andersen-Broekman
"Fri, Jan-16-2026",Boise State,,,9.9250,9.9000,,H,BYU,32399,Brynlee Andersen-Broekman
"Fri, Jan-09-2026",Oregon State,9.8250,9.8500,,9.9000,,H,BYU,31855,Kylie Eaquinto
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",9.8000,9.7750,,9.6500,,A,BYU,31855,Kylie Eaquinto
"Fri, Jan-16-2026",Boise State,9.8000,9.9000,,9.9000,,H,BYU,31855,Kylie Eaquinto
"Fri, Jan-09-2026",Oregon State,,9.7250,,,,H,BYU,32978,Addilyn Glazier
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",,9.6750,,,,A,BYU,32978,Addilyn Glazier
"Fri, Jan-16-2026",Boise State,,9.6250,,,,H,BYU,32978,Addilyn Glazier
"Fri, Jan-09-2026",Oregon State,,,9.8250,9.6500,,H,BYU,32400,Chloee Hoke
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",,,9.8000,9.8250,,A,BYU,32400,Chloee Hoke
"Fri, Jan-16-2026",Boise State,,,9.8250,9.7500,,H,BYU,32400,Chloee Hoke
"Fri, Jan-09-2026",Oregon State,9.8000,9.8750,9.7500,,,H,BYU,32398,Ava Jorgensen
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",9.7500,9.7500,9.8000,9.7250,39.0250,A,BYU,32398,Ava Jorgensen
"Fri, Jan-16-2026",Boise State,9.8250,9.7750,9.7250,9.7250,39.0500,H,BYU,32398,Ava Jorgensen
"Fri, Jan-09-2026",Oregon State,9.7500,9.8000,,,,H,BYU,32404,Mya Kirkham
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",9.7000,9.7500,,,,A,BYU,32404,Mya Kirkham
"Fri, Jan-16-2026",Boise State,9.7250,9.7750,,,,H,BYU,32404,Mya Kirkham
"Fri, Jan-09-2026",Oregon State,9.7000,9.8500,8.6250,9.8000,37.9750,H,BYU,32981,Deb Silva
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",9.8000,9.8000,,9.7500,,A,BYU,32981,Deb Silva
"Fri, Jan-16-2026",Boise State,9.8500,9.7750,,9.9000,,H,BYU,32981,Deb Silva
"Fri, Jan-09-2026",Oregon State,,,9.6500,,,H,BYU,33476,Hazel Smith
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",,,9.8000,,,A,BYU,33476,Hazel Smith
"Fri, Jan-16-2026",Boise State,,,9.7000,,,H,BYU,33476,Hazel Smith
"Fri, Jan-09-2026",Oregon State,9.5500,,9.6250,9.8750,,H,BYU,33474,Scarlett Sonnenberg
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",9.8250,,9.0500,9.8500,,A,BYU,33474,Scarlett Sonnenberg
"Fri, Jan-16-2026",Boise State,9.7500,,9.8250,9.8250,,H,BYU,33474,Scarlett Sonnenberg
"Fri, Jan-09-2026",Oregon State,9.8000,,,8.9500,,H,BYU,32982,Daisy Stephenson
"Mon, Jan-12-2026","Southern Utah, Utah, Utah State",9.8000,,,,,A,BYU,32982,Daisy Stephenson
"Fri, Jan-16-2026",Boise State,9.7250,,,,,H,BYU,32982,Daisy Stephenson
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",,9.8500,9.7500,,,A,California,31860,Miki Aderinto
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",,9.7500,9.8250,,,A,California,31860,Miki Aderinto
"Sun, Jan-18-2026",Pittsburgh,,9.8250,9.8250,,,A,California,31860,Miki Aderinto
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",9.6500,9.8500,,,,A,California,31861,Casey Brown
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",9.7750,9.9250,,,,A,California,31861,Casey Brown
"Sun, Jan-18-2026",Pittsburgh,9.8000,9.8750,,,,A,California,31861,Casey Brown
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",,,,9.7000,,A,California,33244,CJ Keuneke
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",,,,9.8250,,A,California,33244,CJ Keuneke
"Sun, Jan-18-2026",Pittsburgh,,,,9.6750,,A,California,33244,CJ Keuneke
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",,,9.6000,,,A,California,33859,Sarah Lee
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",,,9.8000,,,A,California,33859,Sarah Lee
"Sun, Jan-18-2026",Pittsburgh,9.6750,,9.5250,9.5500,,A,California,33859,Sarah Lee
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",9.7500,,9.7750,9.8500,,A,California,32651,Kyen Mayhew
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",9.8500,,9.7000,9.8500,,A,California,32651,Kyen Mayhew
"Sun, Jan-18-2026",Pittsburgh,9.8000,,9.6750,9.8250,,A,California,32651,Kyen Mayhew
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",9.8000,9.8500,9.8000,9.6750,39.1250,A,California,33245,Sage Melkonian
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",9.6750,9.8000,9.7250,9.7750,38.9750,A,California,33245,Sage Melkonian
"Sun, Jan-18-2026",Pittsburgh,,9.8000,9.7750,,,A,California,33245,Sage Melkonian
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",9.8500,9.8000,9.9000,9.6500,39.2000,A,California,32652,Annalise Newman-Achee
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",9.7500,9.8750,9.7000,9.7500,39.0750,A,California,32652,Annalise Newman-Achee
"Sun, Jan-18-2026",Pittsburgh,9.7250,9.8250,9.8750,9.7750,39.2000,A,California,32652,Annalise Newman-Achee
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",9.7750,9.9250,,9.7500,,A,California,33913,Tonya Paulsson
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",,9.9500,,9.8750,,A,California,33913,Tonya Paulsson
"Sun, Jan-18-2026",Pittsburgh,9.7500,9.8000,,9.8250,,A,California,33913,Tonya Paulsson
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",,,9.8000,,,A,California,31295,Abbey Scanlon
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",,,9.8000,,,A,California,31295,Abbey Scanlon
"Sun, Jan-18-2026",Pittsburgh,,,9.7250,,,A,California,31295,Abbey Scanlon
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",9.8000,,,9.7500,,A,California,32298,Jayden Silvers
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",9.8250,,,9.7500,,A,California,32298,Jayden Silvers
"Sun, Jan-18-2026",Pittsburgh,,,,9.1500,,A,California,32298,Jayden Silvers
"Sat, Jan-03-2026","Oregon State, UCLA, Washington",,9.8000,,,,A,California,33247,Mya Wiley
"Sat, Jan-10-2026","Kentucky, Michigan, Michigan State",9.8000,9.8750,,,,A,California,33247,Mya Wiley
"Sun, Jan-18-2026",Pittsburgh,9.7750,9.8500,,,,A,California,33247,Mya Wiley
"Fri, Jan-09-2026","Fisk, S.E. Missouri",9.7500,9.9250,9.6250,9.9000,39.2000,A,Central Michigan,31863,Luciana Alvarado-Reid
"Sun, Jan-18-2026",Western Michigan,9.7000,9.8500,9.6000,9.9000,39.0500,H,Central Michigan,31863,Luciana Alvarado-Reid
"Fri, Jan-09-2026","Fisk, S.E. Missouri",9.5500,,,9.6750,,A,Central Michigan,31301,Avah Bootz
"Sun, Jan-18-2026",Western Michigan,9.8000,,9.6500,8.9500,,H,Central Michigan,31301,Avah Bootz
"Fri, Jan-09-2026","Fisk, S.E. Missouri",,,9.7000,9.5250,,A,Central Michigan,32694,Jenna Germond
"Sun, Jan-18-2026",Western Michigan,,,,9.8000,,H,Central Michigan,32694,Jenna Germond
"Fri, Jan-09-2026","Fisk, S.E. Missouri",,9.6750,9.6250,,,A,Central Michigan,32695,Gabrielle Johnson
"Sun, Jan-18-2026",Western Michigan,,9.2000,9.5000,,,H,Central Michigan,32695,Gabrielle Johnson
"Fri, Jan-09-2026","Fisk, S.E. Missouri",9.8250,9.5500,,,,A,Central Michigan,31304,Lia Kmieciak
"Sun, Jan-18-2026",Western Michigan,8.8000,9.9000,,,,H,Central Michigan,31304,Lia Kmieciak
"Fri, Jan-09-2026","Fisk, S.E. Missouri",,,9.6750,,,A,Central Michigan,32697,Zoie Pelfrey
"Sun, Jan-18-2026",Western Michigan,,,9.8000,,,H,Central Michigan,32697,Zoie Pelfrey
"Fri, Jan-09-2026","Fisk, S.E. Missouri",9.7250,,,,,A,Central Michigan,33488,Alexandra Reddick
"Sun, Jan-18-2026",Western Michigan,9.5250,,,,,H,Central Michigan,33488,Alexandra Reddick
"Fri, Jan-09-2026","Fisk, S.E. Missouri",,,9.6000,,,A,Central Michigan,33489,Ashlyn Richards
"Sun, Jan-18-2026",Western Michigan,,,9.6750,,,H,Central Michigan,33489,Ashlyn Richards
"Fri, Jan-09-2026","Fisk, S.E. Missouri",,9.7250,,,,A,Central Michigan,33333,Kaitlyn Schwab
"Sun, Jan-18-2026",Western Michigan,,9.8250,,,,H,Central Michigan,33333,Kaitlyn Schwab
"Fri, Jan-09-2026","Fisk, S.E. Missouri",9.7000,9.8250,9.8000,9.5750,38.9000,A,Central Michigan,32699,Samantha Shannon
"Sun, Jan-18-2026",Western Michigan,9.7250,9.7500,9.7000,9.6500,38.8250,H,Central Michigan,32699,Samantha Shannon
"Fri, Jan-09-2026","Fisk, S.E. Missouri",9.8250,9.6500,,9.8000,,A,Central Michigan,33334,Ava Wellmeier
"Sun, Jan-18-2026",Western Michigan,9.7000,9.8250,,9.8000,,H,Central Michigan,33334,Ava Wellmeier
"Fri, Jan-09-2026","Fisk, S.E. Missouri",,,,9.7500,,A,Central Michigan,33336,ZoÃ« Zimmerman
"Sun, Jan-18-2026",Western Michigan,,,,9.8250,,H,Central Michigan,33336,ZoÃ« Zimmerman
"Sun, Jan-04-2026",Towson,9.1000,,,,,H,Clemson,32738,Molly Arnold
"Fri, Jan-09-2026",Alabama,9.6750,,,,,H,Clemson,32738,Molly Arnold
"Sun, Jan-04-2026",Towson,,9.7750,,,,H,Clemson,32742,Takoda Berry
"Fri, Jan-09-2026",Alabama,,9.7750,,,,H,Clemson,32742,Takoda Berry
"Sun, Jan-04-2026",Towson,,9.8500,9.6500,,,H,Clemson,31292,Ella Cesario
"Fri, Jan-09-2026",Alabama,,9.8500,9.9000,,,H,Clemson,31292,Ella Cesario
"Sat, Jan-17-2026",North Carolina State,9.7750,9.8750,9.7000,,,A,Clemson,31292,Ella Cesario
"Sun, Jan-04-2026",Towson,9.8250,,9.8000,9.9000,,H,Clemson,32727,Brie Clark
"Fri, Jan-09-2026",Alabama,9.7750,,9.3750,9.9250,,H,Clemson,32727,Brie Clark
"Sat, Jan-17-2026",North Carolina State,9.7250,,9.8000,9.9250,,A,Clemson,32727,Brie Clark
"Sun, Jan-04-2026",Towson,,9.2500,9.8000,,,H,Clemson,32984,Hannah Clark
"Fri, Jan-09-2026",Alabama,,9.8500,9.7000,,,H,Clemson,32984,Hannah Clark
"Sat, Jan-17-2026",North Carolina State,,9.8000,9.6750,,,A,Clemson,32984,Hannah Clark
"Sun, Jan-04-2026",Towson,9.8000,,,9.8500,,H,Clemson,32737,Maggie Holman
"Fri, Jan-09-2026",Alabama,9.7500,,,9.8250,,H,Clemson,32737,Maggie Holman
"Sat, Jan-17-2026",North Carolina State,9.8000,,,9.0750,,A,Clemson,32737,Maggie Holman
"Sun, Jan-04-2026",Towson,9.6750,9.7250,,9.0500,,H,Clemson,32728,Eve Jackson
"Fri, Jan-09-2026",Alabama,9.8250,9.7500,,9.8000,,H,Clemson,32728,Eve Jackson
"Sat, Jan-17-2026",North Carolina State,9.1000,9.8500,,9.7750,,A,Clemson,32728,Eve Jackson
"Sun, Jan-04-2026",Towson,,9.9000,9.8250,,,H,Clemson,32739,Quinn Kuhl
"Fri, Jan-09-2026",Alabama,,9.8500,9.9000,,,H,Clemson,32739,Quinn Kuhl
"Sat, Jan-17-2026",North Carolina State,,9.8250,9.7250,,,A,Clemson,32739,Quinn Kuhl
"Sun, Jan-04-2026",Towson,,9.8000,9.8250,9.8250,,H,Clemson,32734,Lilly Lippeatt
"Fri, Jan-09-2026",Alabama,,9.8750,9.7250,9.8250,,H,Clemson,32734,Lilly Lippeatt
"Sat, Jan-17-2026",North Carolina State,,9.8250,9.7500,9.8000,,A,Clemson,32734,Lilly Lippeatt
"Sat, Jan-17-2026",North Carolina State,,9.6750,,,,A,Clemson,33491,Emma Malewski
"Sun, Jan-04-2026",Towson,9.8500,,,9.8250,,H,Clemson,32736,Madison Minner
"Fri, Jan-09-2026",Alabama,9.8250,,,9.8000,,H,Clemson,32736,Madison Minner
"Sat, Jan-17-2026",North Carolina State,9.7750,,,9.7250,,A,Clemson,32736,Madison Minner
"Sun, Jan-04-2026",Towson,9.8500,,9.7250,9.7250,,H,Clemson,32986,Tara Walsh
"Fri, Jan-09-2026",Alabama,9.8500,,9.8500,9.8750,,H,Clemson,32986,Tara Walsh
"Sat, Jan-17-2026",North Carolina State,9.9000,,9.7000,9.8750,,A,Clemson,32986,Tara Walsh
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,,9.0500,,,H,Cornell,31865,Mikayla Burton
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,,9.7000,,,A,Cornell,31865,Mikayla Burton
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",9.7250,,,9.5000,,H,Cornell,31867,Michaela DeFrancisco
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,,,9.5750,,A,Cornell,31867,Michaela DeFrancisco
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,,9.4500,9.5000,,H,Cornell,33498,Ella Fox
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,,,9.7000,,A,Cornell,33498,Ella Fox
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,,,9.7750,,H,Cornell,32987,Sarah Goetter
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",9.6750,9.5000,,9.6750,,A,Cornell,32987,Sarah Goetter
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",9.6750,9.7500,,,,H,Cornell,32989,Dahlia Jhaveri
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",9.6250,9.6250,,,,A,Cornell,32989,Dahlia Jhaveri
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,,9.0500,,,H,Cornell,32990,Anne MacKenzie
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,,9.5750,,,A,Cornell,32990,Anne MacKenzie
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",9.7000,,9.6000,,,H,Cornell,33495,Grace McLean
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",9.6750,,9.6500,,,A,Cornell,33495,Grace McLean
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,9.0500,,9.7000,,H,Cornell,32355,Josie Moylan
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,9.4500,,9.8000,,A,Cornell,32355,Josie Moylan
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",9.5750,9.5750,,9.7250,,H,Cornell,32356,Addy Rothstein
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",9.7000,8.8250,,9.7000,,A,Cornell,32356,Addy Rothstein
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,9.7250,,,,H,Cornell,32991,Ava Schenck-Davis
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,9.7250,,,,H,Cornell,31869,Morgen Shambo
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,9.7000,8.1250,,,A,Cornell,31869,Morgen Shambo
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,,9.6500,,,H,Cornell,32992,Nora Sherman
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,,8.7250,,,A,Cornell,32992,Nora Sherman
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",,9.7250,9.7000,,,H,Cornell,32357,Natalia Tehrani
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",,8.6500,9.7250,,,A,Cornell,32357,Natalia Tehrani
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",9.8250,,,9.6250,,H,Cornell,31870,Cami Whitaker
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",9.7000,,,9.5000,,A,Cornell,31870,Cami Whitaker
"Sun, Jan-11-2026","Bridgeport, Pennsylvania",9.5750,,,,,H,Cornell,33496,Noelle Wojcik
"Sun, Jan-18-2026","George Washington, Pennsylvania, West Chester",9.6500,,,,,A,Cornell,33496,Noelle Wojcik
"Sun, Jan-11-2026",Ursinus College,,9.4250,,9.3750,,A,Cortland State,32840,Autumn Adkins
"Sun, Jan-11-2026",Ursinus College,9.3750,,,,,A,Cortland State,32841,Rory Allan
"Sun, Jan-11-2026",Ursinus College,,8.8750,,,,A,Cortland State,33744,Emily Baradic
"Sun, Jan-11-2026",Ursinus College,,,8.9250,,,A,Cortland State,33745,Shyann Bootman
"Sun, Jan-11-2026",Ursinus College,8.7000,9.2000,,,,A,Cortland State,32843,Kyleigh Brown
"Sun, Jan-11-2026",Ursinus College,9.5500,,,,,A,Cortland State,33746,Olivia Chapman
"Sun, Jan-11-2026",Ursinus College,,,,9.6500,,A,Cortland State,32190,Rylee Fishkin
"Sun, Jan-11-2026",Ursinus College,9.4750,,9.5000,,,A,Cortland State,33382,Tayah Graham
"Sun, Jan-11-2026",Ursinus College,,,,9.1750,,A,Cortland State,32848,Amy Hamilton
"Sun, Jan-11-2026",Ursinus College,8.8750,,9.5750,,,A,Cortland State,32850,Samantha Meadows
"Sun, Jan-11-2026",Ursinus College,9.6500,,8.8250,8.8500,,A,Cortland State,32194,Gianna Mirigliano
"Sun, Jan-11-2026",Ursinus College,,8.5000,,9.7000,,A,Cortland State,33749,Aria Roberts
"Sun, Jan-11-2026",Ursinus College,,8.5500,,,,A,Cortland State,32851,Alexa Rose Pahila
"Sun, Jan-11-2026",Ursinus College,,,8.9500,9.7500,,A,Cortland State,31976,Tessa Sutton
"Sun, Jan-11-2026",Ursinus College,,,8.9250,,,A,Cortland State,32853,Lexi Weber
"Sun, Jan-11-2026",Ursinus College,,9.3500,,,,A,Cortland State,32854,Kiana Wong
"Fri, Jan-16-2026","Arizona, Texas Woman's",,,9.7250,,,A,Denver,33499,Megan Aamold
"Sun, Jan-11-2026",Stanford,9.9250,9.8000,,9.8750,,H,Denver,33500,Shyla Bhatia
"Fri, Jan-16-2026","Arizona, Texas Woman's",9.8250,9.7750,9.8250,9.7500,39.1750,A,Denver,33500,Shyla Bhatia
"Sun, Jan-11-2026",Stanford,9.8500,9.8500,,9.8750,,H,Denver,31871,Mila Brusch
"Fri, Jan-16-2026","Arizona, Texas Woman's",,9.7750,,,,A,Denver,31871,Mila Brusch
"Sun, Jan-11-2026",Stanford,9.7250,9.1750,9.8250,9.9750,38.7000,H,Denver,31872,Cecilia Cooley
"Fri, Jan-16-2026","Arizona, Texas Woman's",9.6750,9.7750,9.8000,9.9250,39.1750,A,Denver,31872,Cecilia Cooley
"Sun, Jan-11-2026",Stanford,,,9.6250,9.8250,,H,Denver,32358,Ashley Gallen
"Fri, Jan-16-2026","Arizona, Texas Woman's",,,9.7500,9.8250,,A,Denver,32358,Ashley Gallen
"Sun, Jan-11-2026",Stanford,,9.7500,,,,H,Denver,32993,Sophia Hampp
"Fri, Jan-16-2026","Arizona, Texas Woman's",,8.9750,,,,A,Denver,32993,Sophia Hampp
"Sun, Jan-11-2026",Stanford,9.7250,,9.8000,9.7750,,H,Denver,32359,Amanda Hargraves
"Fri, Jan-16-2026","Arizona, Texas Woman's",9.7750,,9.6500,9.8000,,A,Denver,32359,Amanda Hargraves
"Fri, Jan-16-2026","Arizona, Texas Woman's",9.5500,,,8.8500,,A,Denver,33054,Addie Hewitt
"Sun, Jan-11-2026",Stanford,9.8000,,9.8000,,,H,Denver,33501,Sevana Kasparian
"Fri, Jan-16-2026","Arizona, Texas Woman's",9.7500,,,,,A,Denver,33501,Sevana Kasparian
"Sun, Jan-11-2026",Stanford,,9.8000,,,,H,Denver,33502,Kaitlynd Kastl
"Fri, Jan-16-2026","Arizona, Texas Woman's",,9.8250,,,,A,Denver,33502,Kaitlynd Kastl
"Sun, Jan-11-2026",Stanford,9.8000,9.8000,9.8000,9.8750,39.2750,H,Denver,32360,Maddison Reidenbach
"Fri, Jan-16-2026","Arizona, Texas Woman's",9.8500,9.7500,9.8000,9.8750,39.2750,A,Denver,32360,Maddison Reidenbach
"Sun, Jan-11-2026",Stanford,,,9.8250,,,H,Denver,33503,Terra Rutter
"Sun, Jan-11-2026",Bowling Green,9.7000,,,9.7500,,A,Eastern Michigan,32411,Abby Brushwood
"Sat, Jan-17-2026","Brockport, Northern Illinois",9.6750,,,9.6000,,H,Eastern Michigan,32411,Abby Brushwood
"Sun, Jan-11-2026",Bowling Green,9.7750,,,,,A,Eastern Michigan,32405,Gwendelyn Cantu
"Sat, Jan-17-2026","Brockport, Northern Illinois",9.7000,9.7000,,,,H,Eastern Michigan,32405,Gwendelyn Cantu
"Sun, Jan-11-2026",Bowling Green,,,9.8000,,,A,Eastern Michigan,32406,Katin Childress
"Sat, Jan-17-2026","Brockport, Northern Illinois",,,9.8000,,,H,Eastern Michigan,32406,Katin Childress
"Sun, Jan-11-2026",Bowling Green,,9.3500,,,,A,Eastern Michigan,32407,Genae Daniel
"Sat, Jan-17-2026","Brockport, Northern Illinois",,9.6750,,,,H,Eastern Michigan,32407,Genae Daniel
"Sun, Jan-11-2026",Bowling Green,9.7250,,,9.6000,,A,Eastern Michigan,33505,Savanna Dunwoody
"Sat, Jan-17-2026","Brockport, Northern Illinois",9.7750,,,9.7250,,H,Eastern Michigan,33505,Savanna Dunwoody
"Sun, Jan-11-2026",Bowling Green,,,,9.0500,,A,Eastern Michigan,31875,Priya Karle
"Sat, Jan-17-2026","Brockport, Northern Illinois",,,,9.7250,,H,Eastern Michigan,31875,Priya Karle
"Sun, Jan-11-2026",Bowling Green,,9.7750,8.9500,,,A,Eastern Michigan,33355,Keeley Kohler
"Sat, Jan-17-2026","Brockport, Northern Illinois",,9.2000,9.7000,,,H,Eastern Michigan,33355,Keeley Kohler
"Sun, Jan-11-2026",Bowling Green,9.7250,,,,,A,Eastern Michigan,32476,Kendall Landry
"Sat, Jan-17-2026","Brockport, Northern Illinois",9.7750,,,,,H,Eastern Michigan,32476,Kendall Landry
"Sun, Jan-11-2026",Bowling Green,9.7500,9.7500,9.6750,9.6000,38.7750,A,Eastern Michigan,31877,Kyrie Lowe
"Sat, Jan-17-2026","Brockport, Northern Illinois",9.4500,9.8250,9.7500,9.8000,38.8250,H,Eastern Michigan,31877,Kyrie Lowe
"Sun, Jan-11-2026",Bowling Green,,,,9.1000,,A,Eastern Michigan,33356,Brianna Lucas
"Sat, Jan-17-2026","Brockport, Northern Illinois",,,,8.9000,,H,Eastern Michigan,33356,Brianna Lucas
"Sun, Jan-11-2026",Bowling Green,,,9.6000,9.4750,,A,Eastern Michigan,33507,Macy Nihart
"Sat, Jan-17-2026","Brockport, Northern Illinois",,,9.6250,9.6500,,H,Eastern Michigan,33507,Macy Nihart
"Sun, Jan-11-2026",Bowling Green,,9.6000,9.8750,,,A,Eastern Michigan,32409,Jacquelyn Patterson
"Sat, Jan-17-2026","Brockport, Northern Illinois",,8.8500,9.2250,,,H,Eastern Michigan,32409,Jacquelyn Patterson
"Sun, Jan-11-2026",Bowling Green,9.6500,9.4500,,,,A,Eastern Michigan,33508,Georgia Slack
"Sat, Jan-17-2026","Brockport, Northern Illinois",9.7750,,,,,H,Eastern Michigan,33508,Georgia Slack
"Sun, Jan-11-2026",Bowling Green,,8.9500,9.8500,,,A,Eastern Michigan,33404,Analiah Solorio
"Sat, Jan-17-2026","Brockport, Northern Illinois",,9.6500,9.7750,,,H,Eastern Michigan,33404,Analiah Solorio
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",9.7250,,9.5500,9.5000,,A,Fisk,32897,Allie Berkley
"Sun, Jan-11-2026","Centenary College, Greenville, Wilberforce",9.5500,,9.0500,8.5250,,H,Fisk,32897,Allie Berkley
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",9.2500,8.8000,,9.5000,,A,Fisk,31881,Zyia Coleman
"Sun, Jan-11-2026","Centenary College, Greenville, Wilberforce",9.2250,8.0250,,9.0250,,H,Fisk,31881,Zyia Coleman
"Fri, Jan-16-2026","Centenary College, Illinois State, S.E. Missouri, Wilberforce",9.3000,9.3750,9.4000,,,A,Fisk,31881,Zyia Coleman
"Sun, Jan-18-2026","Kent State, West Virginia",,9.4750,8.7500,9.2500,,A,Fisk,31881,Zyia Coleman
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",,,,8.3750,,A,Fisk,31882,Jordynn Cromartie
"Sun, Jan-11-2026","Centenary College, Greenville, Wilberforce",,,,9.0500,,H,Fisk,31882,Jordynn Cromartie
"Fri, Jan-16-2026","Centenary College, Illinois State, S.E. Missouri, Wilberforce",,,,9.2750,,A,Fisk,31882,Jordynn Cromartie
"Sun, Jan-18-2026","Kent State, West Virginia",,,,9.6000,,A,Fisk,31882,Jordynn Cromartie
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",,9.1750,9.3250,,,A,Fisk,33829,Hadassah Diggs
"Sun, Jan-11-2026","Centenary College, Greenville, Wilberforce",,8.0750,9.2750,,,H,Fisk,33829,Hadassah Diggs
"Fri, Jan-16-2026","Centenary College, Illinois State, S.E. Missouri, Wilberforce",9.3500,8.5000,8.7500,,,A,Fisk,33829,Hadassah Diggs
"Sun, Jan-18-2026","Kent State, West Virginia",9.5250,8.5250,9.5000,,,A,Fisk,33829,Hadassah Diggs
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",9.4250,8.8750,,,,A,Fisk,33830,Kennedi Johnson
"Sun, Jan-11-2026","Centenary College, Greenville, Wilberforce",8.5500,9.0000,,,,H,Fisk,33830,Kennedi Johnson
"Fri, Jan-16-2026","Centenary College, Illinois State, S.E. Missouri, Wilberforce",9.2750,8.7000,,8.0000,,A,Fisk,33830,Kennedi Johnson
"Sun, Jan-18-2026","Kent State, West Virginia",9.2750,9.1000,,,,A,Fisk,33830,Kennedi Johnson
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",,,9.6500,9.6500,,A,Fisk,31885,Liberty Mora
"Sun, Jan-11-2026","Centenary College, Greenville, Wilberforce",,,9.3000,9.2250,,H,Fisk,31885,Liberty Mora
"Fri, Jan-16-2026","Centenary College, Illinois State, S.E. Missouri, Wilberforce",,,8.6500,9.5250,,A,Fisk,31885,Liberty Mora
"Sun, Jan-18-2026","Kent State, West Virginia",,,9.6250,9.4500,,A,Fisk,31885,Liberty Mora
"Fri, Jan-09-2026","Central Michigan, S.E. Missouri",,,9.2500,,,A,Fisk,32703,Sophia Pratt
