GymnastID,Event,pred_score,pred_prob,Player Name,Team,Price
31816,VT,9.711479901121269,0.8020618331374678,Olivia Greaves,Auburn,1500.0
31817,BB,9.726961705734794,0.8020618331374678,Hannah Hagle,Auburn,1500.0
31820,BB,9.6545502125354,0.8020618331374678,Allie Gard,Nebraska,1500.0
31820,FX,9.633188214581478,0.8020618331374678,Allie Gard,Nebraska,1500.0
31823,VT,9.872496853164598,0.8020618331374678,Lauren Williams,Arkansas,1500.0
31827,BB,9.769912736692792,0.8020618331374678,Zoe Middleton,Ball State,5000.0
31827,UB,9.735404932640774,0.8020618331374678,Zoe Middleton,Ball State,4000.0
31833,FX,9.741040506743333,0.8020618331374678,Anna Ferguson,Boise State,4000.0
31834,UB,9.774307969808909,0.8020618331374678,Kylee Hamby,Boise State,1500.0
31835,BB,9.693645784303452,0.8020618331374678,Sydney Kho,Boise State,4000.0
31835,VT,9.669200393070618,0.8020618331374678,Sydney Kho,Boise State,2000.0
31836,BB,9.679739000533626,0.8020618331374678,Sydney Leitch,Boise State,4000.0
31837,BB,9.64294610594271,0.8020618331374678,Brantley Lucas,Boise State,1500.0
31837,FX,9.576789228551874,0.8020618331374678,Brantley Lucas,Boise State,1500.0
31839,BB,9.702405012001933,0.8020618331374678,Megan Bingham,Maryland,4000.0
31840,VT,9.66361249072554,0.8020618331374678,Charniya Brown,Bowling Green,2000.0
31842,FX,9.55393403350392,0.8020618331374678,Madison Coburn,Bowling Green,4000.0
31842,VT,9.695550611634378,0.8020618331374678,Madison Coburn,Bowling Green,2000.0
31845,FX,9.639716118257013,0.8020618331374678,Isabella Rivelli,Kentucky,1500.0
31845,UB,9.696552127910206,0.8020618331374678,Isabella Rivelli,Kentucky,5000.0
31855,FX,9.792702741072716,0.8020618331374678,Kylie Eaquinto,BYU,5000.0
31855,UB,9.786472284738766,0.8020618331374678,Kylie Eaquinto,BYU,5000.0
31855,VT,9.77646079491706,0.8020618331374678,Kylie Eaquinto,BYU,4000.0
31860,BB,9.740643516095533,0.45734581021729737,Miki Aderinto,California,1500.0
31860,UB,9.766270762818577,0.45734581021729737,Miki Aderinto,California,1500.0
31861,UB,9.821612564872554,0.45734581021729737,Casey Brown,California,5000.0
31861,VT,9.742894351467479,0.45734581021729737,Casey Brown,California,1500.0
31862,BB,9.803814162378357,0.8020618331374678,eMjae Frazier,Florida,5000.0
31862,FX,9.804261597016838,0.8020618331374678,eMjae Frazier,Florida,5000.0
31862,UB,9.789509487953552,0.8020618331374678,eMjae Frazier,Florida,7500.0
31863,BB,9.611896315232284,0.8020618331374678,Luciana Alvarado-Reid,Central Michigan,4000.0
31863,FX,9.821609393624486,0.8020618331374678,Luciana Alvarado-Reid,Central Michigan,5000.0
31863,UB,9.814934751835755,0.8020618331374678,Luciana Alvarado-Reid,Central Michigan,7500.0
31863,VT,9.728061825557578,0.8020618331374678,Luciana Alvarado-Reid,Central Michigan,2000.0
31865,BB,9.62352851916389,0.8020618331374678,Mikayla Burton,Cornell,4000.0
31869,UB,9.679596231917408,0.8020618331374678,Morgen Shambo,Cornell,1500.0
31870,FX,9.610721570010572,0.8020618331374678,Cami Whitaker,Cornell,4000.0
31870,VT,9.765839693079203,0.8020618331374678,Cami Whitaker,Cornell,2000.0
31871,UB,9.75465390714611,0.8020618331374678,Mila Brusch,Denver,1500.0
31872,BB,9.74086848950462,0.8020618331374678,Cecilia Cooley,Denver,4000.0
31872,FX,9.847026263962391,0.8020618331374678,Cecilia Cooley,Denver,5000.0
31872,UB,9.689842186674685,0.8020618331374678,Cecilia Cooley,Denver,5000.0
31872,VT,9.70905215657255,0.8020618331374678,Cecilia Cooley,Denver,1500.0
31875,FX,9.646006665212337,0.8020618331374678,Priya Karle,Eastern Michigan,4000.0
31877,BB,9.690019808710748,0.8020618331374678,Kyrie Lowe,Eastern Michigan,4000.0
31877,FX,9.724193460531291,0.8020618331374678,Kyrie Lowe,Eastern Michigan,4000.0
31877,UB,9.740763330641347,0.8020618331374678,Kyrie Lowe,Eastern Michigan,5000.0
31877,VT,9.700248258017922,0.8020618331374678,Kyrie Lowe,Eastern Michigan,2000.0
31881,BB,9.396151241764393,0.6010970200496939,Zyia Coleman,Fisk,1500.0
31881,FX,9.529788848149918,0.8020618331374678,Zyia Coleman,Fisk,2000.0
31881,UB,9.431460048300366,0.8020618331374678,Zyia Coleman,Fisk,1500.0
31881,VT,9.435636119584963,0.8020618331374678,Zyia Coleman,Fisk,1500.0
31882,FX,9.541331697103704,0.8020618331374678,Jordynn Cromartie,Fisk,1500.0
31885,BB,9.598034606103518,0.8020618331374678,Liberty Mora,Fisk,5000.0
31885,FX,9.626849520487902,0.8020618331374678,Liberty Mora,Fisk,2000.0
31886,BB,9.779294360351459,0.8020618331374678,Morgan Price,Arkansas,5000.0
31886,FX,9.796982421670453,0.8020618331374678,Morgan Price,Arkansas,5000.0
31886,UB,9.77443011702124,0.8020618331374678,Morgan Price,Arkansas,7500.0
31886,VT,9.826736368113718,0.8020618331374678,Morgan Price,Arkansas,5000.0
31887,BB,9.692133337636385,0.8020618331374678,Aliyah Reed-Hammon,Fisk,4000.0
31887,FX,9.620740865405448,0.8020618331374678,Aliyah Reed-Hammon,Fisk,1500.0
31887,VT,9.679806161538625,0.8020618331374678,Aliyah Reed-Hammon,Fisk,4000.0
31895,BB,9.565230726776427,0.8020618331374678,Kylie Kazmierski,George Washington,1500.0
31895,FX,9.571610398367195,0.8020618331374678,Kylie Kazmierski,George Washington,4000.0
31898,FX,9.720725387886041,0.8020618331374678,Catherine O'Rourke,George Washington,1500.0
31899,BB,9.789261328876336,0.8020618331374678,Deana Sheremeta,George Washington,5000.0
31899,FX,9.767197975040144,0.8020618331374678,Deana Sheremeta,George Washington,5000.0
31899,UB,9.671169993360486,0.8020618331374678,Deana Sheremeta,George Washington,4000.0
31899,VT,9.654586148527134,0.8020618331374678,Deana Sheremeta,George Washington,1500.0
31902,UB,9.782553664510715,0.8020618331374678,Naya Howard,Michigan State,5000.0
31906,BB,9.768346097145901,0.8020618331374678,Ja' Free Scott,Georgia,5000.0
31906,UB,9.78961203571776,0.8020618331374678,Ja' Free Scott,Georgia,7500.0
31906,VT,9.795974789080093,0.8020618331374678,Ja' Free Scott,Georgia,5000.0
31908,BB,9.67016329261142,0.8020618331374678,Leah Davis,Illinois State,4000.0
31908,FX,9.746652802274491,0.6010970200496939,Leah Davis,Illinois State,1500.0
31908,VT,9.709667836243225,0.6010970200496939,Leah Davis,Illinois State,1500.0
31910,FX,9.595503563233947,0.8020618331374678,Mackenzie Flutman,Illinois State,1500.0
31911,VT,9.64933465702593,0.8020618331374678,Mia Oh,Illinois State,1500.0
31914,VT,9.69647315457662,0.8020618331374678,Alea Byrne,Illinois,1500.0
31915,FX,9.666313969301699,0.8020618331374678,Tali Joelson,Illinois,4000.0
31918,FX,9.724175398135918,0.9159402976917033,Hanna Castillo,Iowa,7500.0
31918,VT,9.757727101252044,0.9159402976917033,Hanna Castillo,Iowa,5000.0
31919,VT,9.738340496155978,0.9159402976917033,Avery Chambers,Iowa,5000.0
31920,FX,9.76371679248983,0.9159402976917033,Emily Erb,Iowa,7500.0
31922,UB,9.7411043853071,0.9159402976917033,Gianna Masella,Iowa,5000.0
31931,VT,9.713907409306822,0.8020618331374678,Avery Compson,Kent State,2000.0
31932,BB,9.66983920861766,0.8020618331374678,Zoe Rankin,Kent State,4000.0
31932,FX,9.78003986389446,0.8020618331374678,Zoe Rankin,Kent State,1500.0
31932,VT,9.697624507614684,0.8020618331374678,Zoe Rankin,Kent State,1500.0
31934,FX,9.70140671218774,0.8020618331374678,Nastia Rudnitskaya,Kent State,1500.0
31934,UB,9.725921991197769,0.8020618331374678,Nastia Rudnitskaya,Kent State,5000.0
31935,BB,9.75650956731471,0.8020618331374678,Heidi Schultz,Kent State,5000.0
31943,UB,9.641798337810762,0.8020618331374678,Isabella Savino,LIU,1500.0
31947,UB,9.804399279710783,0.8020618331374678,Ashley Cowan,LSU,7500.0
31949,UB,9.771833476326508,0.8020618331374678,Lily Clapper,Michigan,1500.0
31954,UB,9.817900824648955,0.8020618331374678,Sage Kellerman,Michigan State,7500.0
31954,VT,9.756228526250283,0.8020618331374678,Sage Kellerman,Michigan State,7500.0
31955,BB,9.769497579256209,0.8020618331374678,Nikki Smith,Michigan State,5000.0
31955,FX,9.837896115331674,0.8020618331374678,Nikki Smith,Michigan State,5000.0
31955,UB,9.364147207479945,0.8020618331374678,Nikki Smith,Michigan State,7500.0
31955,VT,9.79668224985375,0.8020618331374678,Nikki Smith,Michigan State,7500.0
31957,FX,9.774615481847455,0.8020618331374678,Stephanie Lebster,Michigan State,1500.0
31959,BB,9.782585791825753,0.9159402976917033,Sarah Moraw,Minnesota,5000.0
31959,VT,9.79167451654274,0.9159402976917033,Sarah Moraw,Minnesota,5000.0
31960,BB,9.78925846172374,0.9159402976917033,Brooklyn Rowray,Minnesota,7500.0
31964,BB,9.820245656018063,0.9159402976917033,Addison Lawrence,Missouri,7500.0
31964,UB,9.757489093694954,0.9159402976917033,Addison Lawrence,Missouri,1500.0
31967,BB,9.592782728313662,0.8020618331374678,Courtney Woods,Illinois State,1500.0
31967,FX,9.691541272297856,0.8020618331374678,Courtney Woods,Illinois State,1500.0
31970,BB,9.743545777943714,0.8020618331374678,Lauren Homecillo,Nebraska,1500.0
31970,FX,9.789561805219392,0.8020618331374678,Lauren Homecillo,Nebraska,7500.0
31974,BB,9.649872948378844,0.8020618331374678,Riley Himes,New Hampshire,1500.0
31974,FX,9.710410438533492,0.8020618331374678,Riley Himes,New Hampshire,1500.0
31975,UB,9.712079867006658,0.8020618331374678,Leah Moreno,New Hampshire,4000.0
31975,VT,9.701058735681233,0.8020618331374678,Leah Moreno,New Hampshire,2000.0
31977,BB,9.644462118616559,0.8020618331374678,Serena Mullin,New Hampshire,4000.0
31977,FX,9.77554204530204,0.8020618331374678,Serena Mullin,New Hampshire,4000.0
31977,UB,9.741864313636967,0.8020618331374678,Serena Mullin,New Hampshire,4000.0
31977,VT,9.70503550620493,0.8020618331374678,Serena Mullin,New Hampshire,2000.0
31979,BB,9.790805438889102,0.8020618331374678,Gwen Fink,North Carolina,5000.0
31979,FX,9.789043590240212,0.8020618331374678,Gwen Fink,North Carolina,4000.0
31979,UB,9.785150305205448,0.8020618331374678,Gwen Fink,North Carolina,5000.0
31979,VT,9.8066949772643,0.8020618331374678,Gwen Fink,North Carolina,1500.0
31980,FX,9.79182494699418,0.8020618331374678,Kaya Forbes,North Carolina,5000.0
31980,UB,9.722800055190863,0.8020618331374678,Kaya Forbes,North Carolina,1500.0
31980,VT,9.842042137402538,0.8020618331374678,Kaya Forbes,North Carolina,5000.0
31981,UB,9.658423611018,0.8020618331374678,Paige Prejean,North Carolina,1500.0
31981,VT,9.793193432326127,0.8020618331374678,Paige Prejean,North Carolina,1500.0
31987,UB,9.779587591697517,0.8020618331374678,Madeline Reid,North Carolina State,1500.0
31989,BB,9.826690354594515,0.8020618331374678,Faith Torrez,Oklahoma,7500.0
31989,UB,9.761113288142301,0.8020618331374678,Faith Torrez,Oklahoma,7500.0
31989,VT,9.845530954930165,0.8020618331374678,Faith Torrez,Oklahoma,7500.0
31992,VT,9.750222144556606,0.8020618331374678,Ava Piedrahita,Penn State,1500.0
31995,FX,9.72545991349948,0.8020618331374678,Marissa Lassiter,Pennsylvania,4000.0
31995,VT,9.734331999839167,0.8020618331374678,Marissa Lassiter,Pennsylvania,5000.0
31996,UB,9.668573352665753,0.8020618331374678,Carly Oniki,Pennsylvania,1500.0
31997,FX,9.690014377801148,0.8020618331374678,Alyssa Rosen,Pennsylvania,1500.0
31998,BB,9.668613573517764,0.8020618331374678,Alisha Werlen,Pennsylvania,4000.0
31998,FX,9.66341652675646,0.8020618331374678,Alisha Werlen,Pennsylvania,2000.0
31998,VT,9.733926761007512,0.8020618331374678,Alisha Werlen,Pennsylvania,1500.0
32004,UB,9.790590871501045,0.8020618331374678,Natalia Pawlak,Alabama,1500.0
32007,BB,9.72524671043751,0.9159402976917033,Gabrielle Dildy,Rutgers,5000.0
32007,FX,9.803579548019918,0.9159402976917033,Gabrielle Dildy,Rutgers,5000.0
32007,UB,9.742263651389848,0.9159402976917033,Gabrielle Dildy,Rutgers,1500.0
32007,VT,9.787433355749954,0.9159402976917033,Gabrielle Dildy,Rutgers,5000.0
32012,BB,9.699392450160104,0.9159402976917033,Rachael Riley,Rutgers,7500.0
32012,VT,9.749015809728814,0.9159402976917033,Rachael Riley,Rutgers,4000.0
32014,BB,9.679273402085723,0.8020618331374678,Sarah Lutrel,Sacramento State,4000.0
32014,FX,9.741554901707463,0.8020618331374678,Sarah Lutrel,Sacramento State,4000.0
32014,UB,9.595093503431192,0.8020618331374678,Sarah Lutrel,Sacramento State,1500.0
32014,VT,9.711833513326516,0.8020618331374678,Sarah Lutrel,Sacramento State,4000.0
32016,BB,9.309168975247157,0.8020618331374678,Rylin Zimmerman,Sacramento State,1500.0
32016,FX,9.73453666009192,0.8020618331374678,Rylin Zimmerman,Sacramento State,1500.0
32016,VT,9.729306912826173,0.8020618331374678,Rylin Zimmerman,Sacramento State,4000.0
32017,BB,9.697177259104485,0.8020618331374678,Kara Houghton,Sacramento State,4000.0
32017,FX,9.774823013540018,0.8020618331374678,Kara Houghton,Sacramento State,4000.0
32017,UB,9.733919068596599,0.8020618331374678,Kara Houghton,Sacramento State,4000.0
32020,VT,9.837186884668267,0.8020618331374678,Mikaela Pitts,San Jose State,4000.0
32043,UB,9.639457878806182,0.23862633998051958,Trista Goodman,Southern Utah,4000.0
32048,VT,9.78703629505333,0.8020618331374678,Kayla Pardue,Southern Utah,1500.0
32052,BB,9.698398020148073,0.8020618331374678,Claire Dean,Stanford,7500.0
32053,VT,9.695742929047679,0.8020618331374678,Taralyn Nguyen,Stanford,7500.0
32054,FX,9.865829588677652,0.8020618331374678,Anna Roberts,Stanford,7500.0
32054,UB,9.803785553167652,0.8020618331374678,Anna Roberts,Stanford,7500.0
32054,VT,9.765353693210677,0.8020618331374678,Anna Roberts,Stanford,7500.0
32056,UB,9.769675639770613,0.8020618331374678,Ava Sorrento,Stanford,5000.0
32058,FX,9.78127711063566,0.8020618331374678,Charlie Behner,Kent State,4000.0
32058,UB,9.633305210407363,0.8020618331374678,Charlie Behner,Kent State,5000.0
32058,VT,9.824799501126252,0.8020618331374678,Charlie Behner,Kent State,4000.0
32059,UB,9.70963799777535,0.9159402976917033,Reese DeHaan,Temple,1500.0
32061,VT,9.861145124205219,0.45734581021729737,Ashley Glynn,Utah,7500.0
32066,UB,9.778690924209256,0.8020618331374678,Brooke Ferrari,Texas Woman's,4000.0
32067,BB,9.63849416627697,0.45734581021729737,Polina Belanovski,Towson,1500.0
32067,FX,9.795501507350902,0.45734581021729737,Polina Belanovski,Towson,4000.0
32067,UB,9.716759878885384,0.45734581021729737,Polina Belanovski,Towson,4000.0
32067,VT,9.721318407897066,0.45734581021729737,Polina Belanovski,Towson,5000.0
32068,BB,9.135289854079712,0.45734581021729737,Carmella Calafati,Towson,1500.0
32068,FX,9.740194885163799,0.45734581021729737,Carmella Calafati,Towson,4000.0
32069,UB,9.676732706868417,0.45734581021729737,Lauren Greene,Towson,4000.0
32070,FX,9.701873611904292,0.45734581021729737,Adriana Hoffman,Towson,5000.0
32070,VT,9.758516541319638,0.45734581021729737,Adriana Hoffman,Towson,4000.0
32071,BB,9.687342871353383,0.45734581021729737,Isabella Minervini,Towson,4000.0
32071,FX,9.780762715671532,0.45734581021729737,Isabella Minervini,Towson,4000.0
32071,UB,9.777211473775207,0.45734581021729737,Isabella Minervini,Towson,5000.0
32071,VT,9.74712608400368,0.45734581021729737,Isabella Minervini,Towson,5000.0
32072,BB,9.750519085440999,0.45734581021729737,Celia Trotter,Towson,4000.0
32073,BB,9.836651627507802,0.9159402976917033,Ciena Alipio,UCLA,7500.0
32073,FX,9.780762715671532,0.8020618331374678,Ciena Alipio,UCLA,1500.0
32074,VT,9.761608659550273,0.9159402976917033,Madisyn Anyimi,UCLA,2000.0
32075,BB,9.838230939046962,0.8020618331374678,Selena Harris-Miranda,Florida,7500.0
32075,UB,9.819600797855426,0.8020618331374678,Selena Harris-Miranda,Florida,7500.0
32075,VT,9.842626512831156,0.8020618331374678,Selena Harris-Miranda,Florida,7500.0
32083,FX,9.809707632315737,0.45734581021729737,Makenna Smith,Utah,7500.0
32083,UB,9.783992002121881,0.45734581021729737,Makenna Smith,Utah,7500.0
32083,VT,9.855704011324972,0.45734581021729737,Makenna Smith,Utah,7500.0
32084,FX,9.8016185717238,0.8020618331374678,Emily Innes,LSU,5000.0
32085,FX,9.774810109178599,0.9159402976917033,Caitlin McWilliams,Washington,4000.0
32085,UB,9.678059349451123,0.9159402976917033,Caitlin McWilliams,Washington,4000.0
32085,VT,9.701460571099505,0.9159402976917033,Caitlin McWilliams,Washington,2000.0
32087,BB,9.702384569944485,0.9159402976917033,Olivia Oppegard,Washington,4000.0
32087,UB,9.748641862754857,0.9159402976917033,Olivia Oppegard,Washington,5000.0
32089,BB,9.76712568795009,0.9159402976917033,Lilly Tubbs,Washington,1500.0
32089,UB,9.65662874771672,0.9159402976917033,Lilly Tubbs,Washington,1500.0
32089,VT,9.714336543873866,0.9159402976917033,Lilly Tubbs,Washington,1500.0
32092,BB,9.562166854271387,0.8020618331374678,Carlee Nelson,West Virginia,4000.0
32092,FX,9.661872416743694,0.8020618331374678,Carlee Nelson,West Virginia,1500.0
32092,VT,9.78555682283789,0.8020618331374678,Carlee Nelson,West Virginia,2000.0
32124,BB,9.694180194800971,0.8020618331374678,Jaly Jones,Illinois State,4000.0
32124,FX,9.747162499445722,0.8020618331374678,Jaly Jones,Illinois State,4000.0
32124,VT,9.67086905021927,0.6010970200496939,Jaly Jones,Illinois State,1500.0
32125,BB,9.729648787828824,0.8020618331374678,Nya Kraus,Nebraska,1500.0
32125,FX,9.657754481669528,0.8020618331374678,Nya Kraus,Nebraska,1500.0
32125,UB,9.726900826981055,0.8020618331374678,Nya Kraus,Nebraska,1500.0
32127,UB,9.662902783787565,0.9159402976917033,Francesca Caso,Oregon State,5000.0
32129,FX,9.795756894730015,0.9159402976917033,Savannah Miller,Oregon State,5000.0
32129,UB,9.722995591579105,0.9159402976917033,Savannah Miller,Oregon State,1500.0
32129,VT,9.726924026854586,0.9159402976917033,Savannah Miller,Oregon State,1500.0
32130,BB,9.749093532955698,0.9159402976917033,Ellie Weaver,Oregon State,1500.0
32130,UB,9.810613707358362,0.9159402976917033,Ellie Weaver,Oregon State,1500.0
32163,BB,9.756816430586277,0.8020618331374678,Madeline Komoroski,Maryland,1500.0
32163,FX,9.78127711063566,0.8020618331374678,Madeline Komoroski,Maryland,1500.0
32163,UB,9.67552917610859,0.8020618331374678,Madeline Komoroski,Maryland,1500.0
32165,FX,9.763450098930758,0.8020618331374678,Taylor Rech,Maryland,4000.0
32165,VT,9.775950796049841,0.8020618331374678,Taylor Rech,Maryland,5000.0
